transaction_date,region,transaction_count,total_amount_usd_equivalent,average_transaction_amount,successful_transactions,failed_transactions,unique_users
2022-04-01,Europe West,2,2755.32,1377.66,1,0,2
2022-04-01,North America East,2,6251.41,3125.705,2,0,2
2022-04-01,North America West,2,6856.99,3428.495,2,0,2
2022-04-01,Europe Central,4,10189.17,2547.2924999999996,3,0,4
2023-10-05,North America West,2,3760.8,1880.4,2,0,2
2023-10-05,APAC,2,4306.27,2153.135,1,0,2
2022-08-19,Europe West,2,2021.09,1010.545,2,0,2
2022-08-19,Europe Central,1,741.53,741.53,0,0,1
2023-10-24,APAC,1,873,873,0,1,1
2023-10-24,Europe Central,1,2382.01,2382.01,0,1,1
2023-10-24,North America East,1,4520.7,4520.7,1,0,1
2023-10-24,North America West,3,9669.9499999999989,3223.3166666666666,3,0,3
2024-06-27,Europe West,1,2526.32,2526.32,0,0,1
2024-06-27,North America East,1,2061.04,2061.04,1,0,1
2024-06-27,Europe Central,2,3887.76,1943.88,2,0,2
2022-02-28,North America West,1,3369.59,3369.59,1,0,1
2022-02-28,Europe Central,2,4483,2241.5,2,0,2
2024-01-26,Europe Central,1,1766.78,1766.78,1,0,1
2024-01-26,North America East,3,7915.37,2638.4566666666665,1,0,3
2024-01-26,APAC,2,4918,2459,2,0,2
2024-02-12,Europe Central,1,2513.85,2513.85,0,1,1
2024-02-12,APAC,1,529.71,529.71,0,0,1
2024-02-12,North America West,1,1279.5,1279.5,1,0,1
2024-02-12,North America East,1,4255.17,4255.17,1,0,1
2024-02-12,Europe West,3,8340.04,2780.0133333333333,1,0,3
2023-02-19,North America East,1,3272.32,3272.32,1,0,1
2023-02-19,North America West,3,10609.66,3536.5533333333333,3,0,3
2023-02-19,APAC,3,7495.22,2498.4066666666668,2,0,3
2022-08-23,North America East,1,1364.75,1364.75,0,1,1
2022-08-23,North America West,2,3018.25,1509.125,1,1,2
2022-08-23,APAC,3,7013.38,2337.7933333333335,1,1,3
2023-03-04,North America West,3,8342.27,2780.7566666666667,1,2,3
2023-03-04,North America East,1,3351.56,3351.56,1,0,1
2023-03-04,APAC,1,4885.63,4885.63,0,0,1
2022-03-31,Europe Central,5,7817.1,1563.42,3,1,5
2025-02-05,Europe Central,1,2478.49,2478.49,0,0,1
2022-11-29,North America West,1,616.67,616.67,1,0,1
2022-11-29,Europe Central,1,4026.28,4026.28,1,0,1
2022-11-29,Europe West,1,1593.41,1593.41,0,0,1
2022-11-22,North America West,2,7339.3600000000006,3669.6800000000003,2,0,2
2022-11-22,Europe Central,3,5119.3,1706.4333333333334,3,0,3
2022-02-03,Europe West,1,2648.01,2648.01,1,0,1
2022-02-03,North America West,1,953.93,953.93,1,0,1
2022-02-03,North America East,2,5968.6,2984.3,1,1,2
2022-02-03,Europe Central,3,5455.4,1818.4666666666667,3,0,3
2025-01-06,APAC,1,3326.5,3326.5,0,0,1
2025-01-06,North America West,1,4024.72,4024.72,1,0,1
2025-01-06,North America East,1,1756.68,1756.68,1,0,1
2025-01-06,Europe West,2,5951.5,2975.75,2,0,2
2022-08-24,APAC,1,946.96,946.96,1,0,1
2022-08-24,Europe West,1,1070.83,1070.83,1,0,1
2022-08-24,North America West,1,2596.78,2596.78,0,0,1
2023-06-01,Europe West,1,483.74,483.74,0,1,1
2023-06-01,North America East,1,4068.91,4068.91,1,0,1
2023-06-01,Europe Central,2,6119.3899999999994,3059.6949999999997,1,0,2
2023-06-01,North America West,2,6588.21,3294.105,2,0,2
2022-05-14,North America West,1,571.1,571.1,1,0,1
2022-05-14,APAC,1,2845.39,2845.39,1,0,1
2022-05-14,North America East,1,98.01,98.01,1,0,1
2022-05-14,Europe West,4,10055.830000000002,2513.9575,4,0,4
2022-09-26,Europe West,1,1805,1805,0,1,1
2022-09-26,Europe Central,1,3354.33,3354.33,0,0,1
2022-09-26,North America East,3,4999.53,1666.51,1,0,3
2022-08-14,North America West,1,332.87,332.87,0,0,1
2022-02-01,North America East,1,4473.98,4473.98,1,0,1
2022-02-01,APAC,1,515.77,515.77,1,0,1
2022-02-01,North America West,2,5104.08,2552.04,2,0,2
2022-02-01,Europe Central,2,1642.52,821.26,2,0,2
2022-11-30,North America East,1,4911.44,4911.44,1,0,1
2022-11-30,Europe West,1,4659.89,4659.89,1,0,1
2022-11-30,Europe Central,2,5132.68,2566.34,1,0,2
2022-11-30,APAC,3,7622.1,2540.7,3,0,3
2023-07-20,APAC,1,3602.46,3602.46,1,0,1
2023-07-20,Europe West,1,4467.4,4467.4,1,0,1
2022-01-16,North America East,2,4765.02,2382.51,2,0,2
2022-09-29,North America West,1,4781.3,4781.3,1,0,1
2022-09-29,Europe West,3,5188.32,1729.4399999999998,3,0,3
2025-03-31,APAC,1,2402.23,2402.23,1,0,1
2025-03-31,North America East,1,2447.15,2447.15,1,0,1
2025-03-31,North America West,1,2357.09,2357.09,0,1,1
2023-05-19,Europe West,1,2360.21,2360.21,1,0,1
2023-05-19,North America East,1,1031.05,1031.05,1,0,1
2022-03-13,Europe West,2,2535.65,1267.825,2,0,2
2022-03-13,North America East,1,508.37,508.37,1,0,1
2022-02-11,Europe Central,2,7998.18,3999.09,2,0,2
2022-02-11,North America East,1,3009.38,3009.38,1,0,1
2023-06-24,North America West,1,4279.99,4279.99,1,0,1
2023-06-24,Europe Central,2,4630.3200000000006,2315.16,2,0,2
2022-12-16,Europe Central,1,1886.37,1886.37,1,0,1
2022-12-16,North America West,1,2824.7,2824.7,1,0,1
2022-12-16,North America East,1,1575.52,1575.52,0,0,1
2022-12-16,Europe West,2,7231.8600000000006,3615.9300000000003,2,0,2
2023-04-07,North America East,3,3515.05,1171.6833333333334,1,1,2
2023-04-07,Europe Central,1,114.14,114.14,0,0,1
2022-01-11,North America East,4,8599.77,2149.9425,3,0,4
2022-01-11,Europe West,2,5104.44,2552.22,2,0,2
2022-01-11,APAC,1,148.54,148.54,1,0,1
2023-03-25,North America West,1,1383.24,1383.24,1,0,1
2023-03-25,North America East,1,3144.28,3144.28,1,0,1
2023-03-25,Europe Central,1,3301.48,3301.48,1,0,1
2025-02-09,Europe West,1,1594.03,1594.03,1,0,1
2025-02-09,North America East,1,2530.16,2530.16,1,0,1
2022-04-10,APAC,1,3798.28,3798.28,0,0,1
2022-04-10,North America East,1,4543.31,4543.31,0,1,1
2022-04-10,North America West,1,1662.67,1662.67,0,1,1
2022-04-29,Europe Central,1,4805.06,4805.06,1,0,1
2022-04-29,North America West,1,4986.51,4986.51,1,0,1
2022-04-29,APAC,2,3089.89,1544.945,2,0,2
2022-09-10,APAC,1,1563.34,1563.34,0,1,1
2022-09-10,Europe Central,1,4486.77,4486.77,1,0,1
2022-09-10,Europe West,2,4135.28,2067.64,1,0,2
2022-09-10,North America East,2,5975.21,2987.605,2,0,2
2025-02-19,North America East,1,4784.86,4784.86,1,0,1
2025-02-19,APAC,1,4532.85,4532.85,0,0,1
2025-02-24,North America West,1,2941.19,2941.19,1,0,1
2025-02-24,Europe Central,2,5633.37,2816.6850000000004,1,0,2
2024-12-19,APAC,1,510.73,510.73,0,1,1
2024-12-19,Europe West,1,1977.57,1977.57,1,0,1
2023-10-19,North America East,1,2942.04,2942.04,1,0,1
2023-10-19,APAC,2,7838.65,3919.325,2,0,2
2025-01-16,Europe West,1,4921.84,4921.84,0,1,1
2025-01-16,APAC,2,3883.65,1941.825,2,0,2
2025-01-16,Europe Central,2,8806.98,4403.49,2,0,2
2025-01-16,North America East,2,6412.33,3206.165,2,0,2
2023-09-12,Europe West,1,4201.23,4201.23,0,0,1
2023-09-12,North America West,1,4183.29,4183.29,1,0,1
2023-09-12,APAC,2,960.19,480.095,1,1,2
2022-05-29,North America East,2,5245.6900000000005,2622.8450000000003,2,0,2
2022-05-29,Europe Central,1,4082.51,4082.51,1,0,1
2022-07-12,Europe Central,1,2960.39,2960.39,0,0,1
2022-07-12,APAC,1,1366.74,1366.74,1,0,1
2022-07-12,North America East,1,1207.51,1207.51,0,1,1
2022-11-23,Europe West,1,724.63,724.63,1,0,1
2022-11-23,Europe Central,1,961.18,961.18,1,0,1
2022-11-23,APAC,1,2653.43,2653.43,1,0,1
2022-11-23,North America West,1,2831.82,2831.82,0,1,1
2022-01-20,Europe West,1,4590.28,4590.28,1,0,1
2022-01-20,Europe Central,1,1487.16,1487.16,1,0,1
2022-01-20,North America East,2,3176.75,1588.375,2,0,2
2025-02-21,North America East,2,4130.1900000000005,2065.0950000000003,2,0,2
2022-08-01,Europe Central,1,3210.5,3210.5,0,0,1
2022-08-01,APAC,1,110.11,110.11,1,0,1
2022-08-01,Europe West,2,3691.71,1845.855,1,1,2
2025-03-17,Europe West,1,1246.72,1246.72,0,0,1
2025-03-17,Europe Central,1,314.8,314.8,1,0,1
2025-03-17,North America West,2,5986.75,2993.375,1,1,2
2023-04-02,Europe Central,1,1693.16,1693.16,0,0,1
2023-04-02,North America East,2,5012.12,2506.0600000000004,1,0,2
2023-04-02,APAC,2,1560.23,780.115,2,0,2
2023-11-30,Europe West,1,2562.55,2562.55,1,0,1
2023-11-30,Europe Central,1,2233.77,2233.77,0,0,1
2023-08-20,North America West,1,3847.47,3847.47,1,0,1
2023-08-20,Europe Central,2,7688.24,3844.12,1,1,2
2023-08-20,North America East,2,7157.7,3578.85,1,1,2
2023-10-11,North America West,2,5825.75,2912.875,2,0,2
2023-10-11,Europe Central,2,6822.58,3411.29,2,0,2
2025-02-01,Europe West,1,4282,4282,0,0,1
2025-02-01,Europe Central,1,824.06,824.06,1,0,1
2025-02-01,North America East,2,3514.9799999999996,1757.4899999999998,1,1,2
2023-08-24,APAC,2,2581.86,1290.9299999999998,2,0,2
2023-08-24,North America West,2,2108.4900000000002,1054.2450000000001,2,0,2
2023-08-24,North America East,1,856.21,856.21,0,0,1
2023-09-17,Europe West,1,1667.26,1667.26,0,1,1
2023-09-17,APAC,1,1012.41,1012.41,1,0,1
2023-09-17,Europe Central,1,4105.85,4105.85,1,0,1
2023-09-17,North America East,2,4637.5,2318.75,2,0,2
2022-10-29,North America West,2,5039.92,2519.96,1,0,2
2022-10-29,Europe West,1,4461.92,4461.92,1,0,1
2022-10-29,Europe Central,1,2060.58,2060.58,0,1,1
2022-10-29,APAC,1,1067.45,1067.45,0,1,1
2023-07-17,Europe Central,4,11902.599999999999,2975.65,4,0,3
2023-07-17,Europe West,1,1135.75,1135.75,1,0,1
2023-07-17,North America East,2,8210.34,4105.17,1,1,2
2023-01-21,North America East,1,862.21,862.21,1,0,1
2023-01-21,Europe Central,1,1056.02,1056.02,0,1,1
2022-04-15,Europe Central,1,2350.17,2350.17,0,0,1
2022-04-15,Europe West,1,3798.49,3798.49,0,1,1
2022-04-15,North America East,1,1408.04,1408.04,1,0,1
2022-04-15,APAC,1,3443.59,3443.59,1,0,1
2023-04-28,Europe West,3,3045.17,1015.0566666666666,2,1,3
2023-04-28,Europe Central,1,937.3,937.3,1,0,1
2023-06-11,North America East,2,2948.1899999999996,1474.0949999999998,1,1,2
2022-12-19,North America East,1,2086.21,2086.21,1,0,1
2022-12-19,APAC,2,6948.0300000000007,3474.0150000000003,2,0,2
2022-12-19,Europe Central,2,7925.6399999999994,3962.8199999999997,2,0,2
2022-12-19,North America West,2,7218.28,3609.14,0,1,2
2022-09-12,Europe Central,1,2448.07,2448.07,1,0,1
2022-09-12,APAC,1,1358.66,1358.66,1,0,1
2022-09-12,North America West,1,456.03,456.03,0,0,1
2022-09-12,Europe West,2,3487.43,1743.715,2,0,2
2022-09-12,North America East,3,7881.38,2627.1266666666666,3,0,3
2022-12-24,Europe West,1,4467.37,4467.37,0,1,1
2022-12-24,North America East,1,4451.87,4451.87,1,0,1
2022-12-24,APAC,1,1025.29,1025.29,1,0,1
2022-01-08,Europe West,1,4514.46,4514.46,0,0,1
2022-01-08,Europe Central,1,95.82,95.82,1,0,1
2022-01-08,North America West,2,6013.61,3006.8050000000003,1,1,2
2025-01-02,North America West,1,308.3,308.3,1,0,1
2023-05-10,North America East,1,4249.27,4249.27,1,0,1
2023-05-10,Europe West,1,4478.43,4478.43,1,0,1
2022-08-17,North America East,1,3230.38,3230.38,0,0,1
2022-08-17,Europe Central,2,5675.62,2837.81,2,0,2
2022-08-17,APAC,3,3778.31,1259.4366666666667,2,1,3
2022-04-14,Europe West,2,4508.21,2254.1049999999996,1,0,2
2022-04-14,Europe Central,3,8215.2,2738.4,2,1,3
2022-04-14,North America East,5,10349.529999999999,2069.906,2,1,5
2023-12-23,Europe Central,1,2560.57,2560.57,1,0,1
2023-12-23,North America East,1,519.09,519.09,1,0,1
2022-01-25,Europe West,1,4667.64,4667.64,1,0,1
2022-01-25,North America East,1,4843.53,4843.53,1,0,1
2022-01-25,North America West,2,7860.74,3930.37,1,0,2
2023-09-04,Europe Central,2,7901.5,3950.75,2,0,2
2023-09-04,Europe West,1,3085.18,3085.18,1,0,1
2022-08-31,Europe West,1,4730.65,4730.65,1,0,1
2022-08-31,APAC,1,2721.54,2721.54,0,0,1
2022-08-31,Europe Central,2,9044.89,4522.445,2,0,2
2022-08-31,North America East,2,982.13000000000011,491.065,2,0,2
2023-05-01,APAC,3,6860.3799999999992,2286.7933333333331,2,0,3
2023-05-01,Europe Central,1,420.37,420.37,1,0,1
2023-05-30,APAC,2,4513.02,2256.51,2,0,2
2023-05-30,Europe Central,1,3410.44,3410.44,1,0,1
2023-05-03,North America West,1,1723.1,1723.1,1,0,1
2023-05-03,North America East,1,1759.62,1759.62,1,0,1
2023-05-03,Europe West,2,5523.3099999999995,2761.6549999999997,1,1,1
2023-01-02,North America East,1,3594.11,3594.11,0,0,1
2023-01-02,Europe Central,1,55.94,55.94,1,0,1
2023-01-02,Europe West,1,188.91,188.91,1,0,1
2023-01-02,APAC,2,5491.1399999999994,2745.5699999999997,1,0,2
2022-07-10,Europe West,5,8584.7200000000012,1716.944,4,1,5
2022-07-10,Europe Central,2,1121.93,560.965,1,0,2
2023-12-05,North America East,2,1083.83,541.915,1,1,2
2023-12-05,Europe Central,2,5001.8,2500.9,1,0,2
2023-12-05,North America West,2,3110.42,1555.21,2,0,2
2023-12-05,Europe West,1,605.7,605.7,1,0,1
2022-01-06,North America West,2,9005.2599999999984,4502.6299999999992,1,0,2
2022-01-06,North America East,1,3169.56,3169.56,0,0,1
2022-01-06,APAC,1,4455.53,4455.53,0,1,1
2022-11-27,North America East,1,1838.84,1838.84,0,0,1
2022-11-27,Europe Central,2,7223.46,3611.73,1,1,2
2022-11-27,North America West,2,5726.4400000000005,2863.2200000000003,1,1,2
2023-04-08,APAC,1,1601.78,1601.78,0,1,1
2023-04-08,Europe West,1,984.73,984.73,1,0,1
2023-04-08,Europe Central,3,10287.43,3429.1433333333334,2,0,3
2022-05-23,North America East,1,3972.91,3972.91,0,0,1
2022-05-23,Europe Central,2,1668.12,834.06,0,2,2
2022-12-18,Europe West,1,2728.99,2728.99,1,0,1
2022-12-18,North America East,1,932.06,932.06,1,0,1
2022-12-18,Europe Central,1,1807.37,1807.37,1,0,1
2022-12-18,North America West,3,9652.05,3217.35,2,0,3
2023-11-03,North America West,1,2228.08,2228.08,1,0,1
2023-11-03,Europe West,1,3954.75,3954.75,1,0,1
2023-11-03,North America East,1,1472.22,1472.22,1,0,1
2023-11-03,APAC,1,557.2,557.2,1,0,1
2025-01-07,North America East,3,9471.33,3157.11,2,0,3
2025-01-07,Europe West,1,1413.17,1413.17,1,0,1
2025-01-07,APAC,1,1163.8,1163.8,1,0,1
2022-09-09,Europe West,1,4980.63,4980.63,0,1,1
2022-09-09,North America West,1,1856.24,1856.24,0,0,1
2022-09-09,Europe Central,2,5127.93,2563.965,2,0,2
2022-02-13,North America West,1,1867.64,1867.64,1,0,1
2022-02-13,Europe Central,1,3823.62,3823.62,1,0,1
2022-03-29,Europe West,1,1927.95,1927.95,1,0,1
2022-03-29,North America West,1,3858.41,3858.41,1,0,1
2022-09-04,North America East,1,1130.43,1130.43,0,0,1
2022-09-04,Europe West,2,2237.15,1118.575,1,0,2
2023-12-11,APAC,1,2468.01,2468.01,0,0,1
2023-12-11,Europe Central,1,4540.02,4540.02,1,0,1
2023-12-11,North America West,1,3805.96,3805.96,1,0,1
2023-12-11,Europe West,2,3400.18,1700.09,1,0,2
2024-05-31,North America West,1,2908.9,2908.9,1,0,1
2024-05-31,Europe Central,1,756.64,756.64,1,0,1
2024-05-31,APAC,1,2398.45,2398.45,0,0,1
2024-05-31,Europe West,1,2301.53,2301.53,0,1,1
2023-08-05,North America East,1,960.53,960.53,1,0,1
2023-08-05,Europe Central,2,7366.7,3683.35,2,0,2
2025-03-20,Europe West,1,2350.9,2350.9,0,1,1
2025-03-20,Europe Central,1,2739.39,2739.39,0,0,1
2025-03-20,APAC,1,3475.82,3475.82,1,0,1
2025-03-20,North America West,2,3042.07,1521.035,2,0,2
2023-11-01,Europe Central,1,1770.66,1770.66,0,0,1
2023-11-01,Europe West,1,1440.91,1440.91,1,0,1
2023-11-01,North America West,1,2465.25,2465.25,1,0,1
2023-11-01,APAC,1,1424.37,1424.37,1,0,1
2022-05-20,North America West,1,1422.35,1422.35,1,0,1
2022-05-20,Europe Central,1,4815.21,4815.21,1,0,1
2022-05-20,North America East,2,5373.46,2686.7300000000005,1,0,2
2022-05-20,APAC,2,6961.17,3480.585,2,0,2
2022-04-04,Europe Central,1,1026.34,1026.34,1,0,1
2022-05-19,North America East,2,3842.7299999999996,1921.3649999999998,1,0,2
2022-05-19,Europe West,2,5849.61,2924.805,2,0,2
2022-05-19,North America West,2,9346.29,4673.145,2,0,2
2022-03-05,North America East,1,4439.77,4439.77,0,0,1
2022-03-05,Europe West,1,1194.24,1194.24,1,0,1
2022-03-05,North America West,2,1612.72,806.3599999999999,1,0,2
2022-03-05,APAC,2,6381.07,3190.535,2,0,2
2022-03-05,Europe Central,3,13435.800000000001,4478.6,2,1,3
2023-02-03,Europe West,1,4375.08,4375.08,0,0,1
2023-02-03,North America East,2,7227.74,3613.87,1,0,2
2023-01-11,Europe West,1,227.58,227.58,1,0,1
2023-01-11,North America West,1,2665.02,2665.02,1,0,1
2023-01-11,North America East,1,3714.02,3714.02,0,1,1
2023-01-13,Europe Central,1,664.53,664.53,0,0,1
2023-01-13,Europe West,1,4797,4797,1,0,1
2022-03-08,Europe Central,1,3181.41,3181.41,0,0,1
2022-03-08,North America West,1,3185.92,3185.92,1,0,1
2022-03-08,North America East,2,5676.8499999999995,2838.4249999999997,1,0,2
2022-03-08,APAC,2,5744.23,2872.115,2,0,2
2022-07-04,Europe Central,1,2494.31,2494.31,1,0,1
2022-07-04,Europe West,1,4358.77,4358.77,1,0,1
2022-07-04,North America East,3,7288.1399999999994,2429.38,3,0,3
2022-07-04,North America West,2,1616.13,808.065,2,0,2
2023-05-29,APAC,1,1082.63,1082.63,0,1,1
2023-05-29,Europe Central,1,2954.79,2954.79,1,0,1
2022-01-21,Europe West,2,4443.3600000000006,2221.6800000000003,2,0,2
2022-01-21,North America East,3,12642.48,4214.16,1,0,3
2025-02-27,Europe Central,1,2798.65,2798.65,0,0,1
2025-02-27,APAC,1,3586.96,3586.96,1,0,1
2025-02-27,North America West,2,411.85999999999996,205.92999999999998,1,0,2
2025-02-27,North America East,3,6082.66,2027.5533333333333,2,1,3
2023-02-21,North America East,1,328.32,328.32,0,1,1
2023-02-21,North America West,1,703.29,703.29,1,0,1
2023-04-16,North America West,1,3085.52,3085.52,1,0,1
2023-04-16,APAC,1,2228.76,2228.76,1,0,1
2023-04-16,Europe West,1,3162.02,3162.02,0,1,1
2022-03-26,North America East,1,318.28,318.28,1,0,1
2022-03-26,APAC,1,2156.83,2156.83,1,0,1
2022-03-26,Europe Central,2,7921.7199999999993,3960.8599999999997,2,0,2
2023-01-07,North America West,1,3503.74,3503.74,1,0,1
2023-01-07,North America East,3,7209.08,2403.0266666666666,3,0,3
2023-01-07,APAC,2,8004.6200000000008,4002.3100000000004,2,0,2
2025-03-09,Europe West,1,4674.3,4674.3,1,0,1
2025-03-09,APAC,1,3593.21,3593.21,0,0,1
2025-03-09,North America West,2,3773.2,1886.6,2,0,2
2022-03-02,Europe Central,2,7614.4800000000005,3807.2400000000002,1,0,2
2022-03-02,APAC,1,2728.62,2728.62,1,0,1
2022-03-02,North America West,1,250.6,250.6,1,0,1
2023-12-30,APAC,1,763.17,763.17,0,0,1
2023-12-30,Europe Central,1,2265.42,2265.42,1,0,1
2023-12-30,North America West,1,4197.22,4197.22,1,0,1
2023-02-11,Europe West,1,2823.28,2823.28,0,0,1
2023-02-11,APAC,1,3555.05,3555.05,0,0,1
2023-02-11,North America East,1,1715.01,1715.01,1,0,1
2023-02-11,Europe Central,1,410.53,410.53,1,0,1
2023-02-11,North America West,3,8330.02,2776.6733333333332,3,0,3
2022-04-08,Europe West,1,4277.34,4277.34,0,1,1
2022-04-08,Europe Central,1,1353.77,1353.77,1,0,1
2022-04-08,North America West,2,4127.54,2063.77,1,1,2
2022-04-08,APAC,2,7309.42,3654.71,2,0,2
2023-03-24,North America West,2,5896.65,2948.325,2,0,2
2023-03-24,Europe Central,1,760.16,760.16,1,0,1
2023-03-24,Europe West,1,4376.17,4376.17,1,0,1
2023-03-24,North America East,1,1034.6,1034.6,0,0,1
2025-02-18,Europe West,2,8060.34,4030.17,2,0,2
2025-02-18,North America West,1,4480.2,4480.2,0,0,1
2025-02-18,Europe Central,1,2686.96,2686.96,1,0,1
2023-04-15,Europe Central,1,2415.04,2415.04,1,0,1
2023-04-15,Europe West,1,2543.07,2543.07,0,0,1
2025-02-22,Europe Central,2,4212.36,2106.18,2,0,2
2025-02-22,Europe West,2,7068.78,3534.39,1,0,2
2025-02-22,North America East,1,4684.84,4684.84,1,0,1
2023-01-03,APAC,1,4596.78,4596.78,1,0,1
2023-01-03,Europe Central,2,5127.8600000000006,2563.9300000000003,0,2,2
2022-11-03,North America East,1,2793.24,2793.24,0,0,1
2022-11-03,Europe West,1,3241.36,3241.36,0,0,1
2022-11-03,APAC,1,2403.95,2403.95,1,0,1
2022-07-21,Europe West,1,2153.55,2153.55,1,0,1
2022-07-21,Europe Central,1,2301.49,2301.49,1,0,1
2022-07-21,APAC,2,1786.25,893.125,2,0,2
2023-06-13,North America East,2,2884.04,1442.02,2,0,2
2025-02-25,Europe West,2,3591.84,1795.92,1,1,2
2022-05-11,Europe Central,3,13133.68,4377.8933333333334,2,0,3
2022-05-11,North America West,1,3682.52,3682.52,1,0,1
2022-05-11,North America East,1,3154.89,3154.89,1,0,1
2022-05-11,APAC,1,2911.06,2911.06,0,1,1
2023-09-07,Europe Central,1,2661.2,2661.2,0,1,1
2023-09-07,APAC,1,4691.46,4691.46,1,0,1
2023-09-07,North America East,1,2071.42,2071.42,1,0,1
2023-09-07,North America West,1,3771.26,3771.26,1,0,1
2023-09-07,Europe West,2,6097.7800000000007,3048.8900000000003,1,0,2
2023-07-22,North America West,4,4313.39,1078.3475,4,0,4
2023-07-22,APAC,3,12412.55,4137.5166666666664,2,0,3
2023-07-22,North America East,1,2161.93,2161.93,0,1,1
2022-05-30,Europe West,1,3825.36,3825.36,1,0,1
2022-05-30,APAC,2,2839.97,1419.985,2,0,2
2022-05-30,North America East,2,3631.66,1815.83,0,1,2
2023-05-22,Europe West,1,1248.44,1248.44,0,0,1
2023-05-22,North America West,2,2097.29,1048.645,1,0,2
2023-05-22,North America East,2,3181.51,1590.7549999999999,2,0,2
2025-04-09,North America West,1,22.94,22.94,0,0,1
2022-08-18,North America West,1,3474.8,3474.8,1,0,1
2022-08-18,APAC,1,1435.65,1435.65,1,0,1
2022-08-18,Europe West,1,228.39,228.39,0,1,1
2022-08-18,North America East,3,5833.27,1944.4233333333334,1,1,3
2023-12-25,Europe West,1,1878.94,1878.94,1,0,1
2023-12-25,North America East,1,1267.33,1267.33,0,0,1
2023-12-25,North America West,2,3823.99,1911.995,2,0,2
2022-06-09,Europe Central,1,4606.43,4606.43,1,0,1
2022-06-09,APAC,1,4442.48,4442.48,1,0,1
2022-09-13,North America East,1,2693.16,2693.16,1,0,1
2023-09-05,North America West,1,3033.08,3033.08,1,0,1
2023-09-05,APAC,1,3225.27,3225.27,1,0,1
2022-09-15,Europe Central,1,1652.51,1652.51,1,0,1
2022-09-15,Europe West,1,3456.27,3456.27,1,0,1
2022-09-15,North America East,1,4608.55,4608.55,1,0,1
2022-09-15,APAC,1,4473.59,4473.59,1,0,1
2023-06-05,Europe West,1,1215.27,1215.27,0,1,1
2023-06-05,Europe Central,1,3348.1,3348.1,1,0,1
2023-06-05,North America West,2,9302.59,4651.295,1,1,2
2023-06-05,APAC,2,9217.31,4608.655,2,0,2
2023-06-05,North America East,3,7451.9599999999991,2483.9866666666667,3,0,3
2024-01-22,APAC,2,5113.6100000000006,2556.8050000000003,2,0,2
2024-01-22,North America East,3,10810.94,3603.646666666667,2,0,3
2024-01-22,Europe Central,1,2802.9,2802.9,1,0,1
2024-01-22,Europe West,1,1171.63,1171.63,1,0,1
2024-01-22,North America West,1,4408.69,4408.69,1,0,1
2022-01-18,North America East,1,2880.24,2880.24,1,0,1
2022-01-18,Europe Central,1,1952.97,1952.97,1,0,1
2024-09-20,North America East,1,2468.73,2468.73,1,0,1
2024-09-20,Europe West,2,5205.4400000000005,2602.7200000000003,1,0,2
2025-01-10,North America East,5,8794.41,1758.882,2,2,5
2025-01-10,Europe West,1,1856.52,1856.52,0,1,1
2025-01-10,Europe Central,2,8254.33,4127.165,1,1,2
2022-11-07,North America East,3,8059.4900000000007,2686.4966666666664,1,0,3
2022-11-07,North America West,1,488.64,488.64,1,0,1
2022-11-07,Europe Central,2,6860.2800000000007,3430.1400000000003,2,0,2
2023-12-01,North America West,1,1187.26,1187.26,0,0,1
2023-12-01,Europe West,1,4712.46,4712.46,0,1,1
2023-12-01,APAC,2,9818.4000000000015,4909.2000000000007,1,1,2
2023-07-30,North America West,1,3368.21,3368.21,0,0,1
2023-07-30,North America East,2,4351.41,2175.705,1,0,2
2023-07-30,Europe Central,3,5942.92,1980.9733333333334,2,1,3
2023-09-19,Europe West,1,2464.74,2464.74,1,0,1
2023-09-19,Europe Central,1,3185.39,3185.39,1,0,1
2025-03-21,Europe Central,1,498.94,498.94,1,0,1
2025-03-21,Europe West,1,3939.63,3939.63,1,0,1
2025-03-21,North America East,1,229.94,229.94,1,0,1
2025-03-21,APAC,2,4671.4,2335.7,1,0,2
2023-07-14,North America West,2,1806.7600000000002,903.38000000000011,2,0,2
2023-07-14,Europe West,1,811.14,811.14,1,0,1
2022-08-22,North America East,1,665.16,665.16,0,1,1
2023-04-17,Europe West,5,15292.220000000001,3058.444,4,0,5
2023-04-17,APAC,1,2720.36,2720.36,0,0,1
2023-04-17,North America East,2,2469.26,1234.63,1,0,2
2022-07-08,North America East,2,8775.77,4387.885,2,0,2
2022-07-08,Europe Central,1,2117.21,2117.21,0,0,1
2022-07-08,APAC,1,2939.95,2939.95,1,0,1
2022-02-25,North America West,1,4253.56,4253.56,1,0,1
2022-02-25,North America East,1,3465.08,3465.08,1,0,1
2022-02-25,APAC,1,1260.86,1260.86,0,0,1
2022-02-25,Europe Central,2,4880.12,2440.06,2,0,2
2022-02-25,Europe West,3,9024.4000000000015,3008.1333333333337,1,1,3
2022-01-29,North America West,1,4636.87,4636.87,0,0,1
2022-01-29,Europe Central,1,4937.7,4937.7,1,0,1
2022-01-29,North America East,2,2393.77,1196.885,1,0,2
2022-04-16,Europe Central,2,3539.95,1769.975,1,0,2
2022-04-16,North America West,2,5100.84,2550.42,2,0,2
2022-04-16,North America East,2,4959.41,2479.705,2,0,2
2025-03-30,Europe West,1,4071.18,4071.18,1,0,1
2025-03-30,North America West,1,4036.46,4036.46,1,0,1
2025-03-30,North America East,1,2647,2647,1,0,1
2023-02-13,North America East,1,122.39,122.39,1,0,1
