transaction_date,country,transaction_count,total_amount_usd_equivalent,average_transaction_amount,successful_transactions,failed_transactions,unique_users
2022-04-08,France,1,1353.77,1353.77,1,0,1
2022-11-22,France,2,4801.22,2400.61,2,0,2
2022-11-22,Japan,1,3192.97,3192.97,1,0,1
2022-11-22,Germany,1,318.08,318.08,1,0,1
2022-11-22,USA,1,4146.39,4146.39,1,0,1
2023-07-04,Germany,1,1830.14,1830.14,0,0,1
2023-07-04,Canada,1,2613.7,2613.7,0,0,1
2023-07-04,USA,3,11363.259999999998,3787.7533333333331,2,0,3
2023-05-25,Australia,1,2055.91,2055.91,1,0,1
2023-05-25,Germany,1,136,136,1,0,1
2023-05-25,France,1,1759.1,1759.1,1,0,1
2023-05-25,USA,1,16.61,16.61,1,0,1
2022-02-16,France,1,552.83,552.83,1,0,1
2022-02-16,UK,1,564.68,564.68,1,0,1
2022-02-16,Australia,1,2544.29,2544.29,1,0,1
2022-02-16,Japan,2,8602.0600000000013,4301.0300000000007,2,0,2
2023-05-21,USA,1,4178.58,4178.58,1,0,1
2023-05-21,France,1,4246.1,4246.1,1,0,1
2023-05-21,Germany,2,3832.8599999999997,1916.4299999999998,1,1,2
2024-01-17,Japan,1,245.85,245.85,1,0,1
2023-02-18,Germany,1,3372.22,3372.22,1,0,1
2023-02-18,Japan,1,4870.93,4870.93,0,1,1
2023-02-18,USA,2,6240.19,3120.095,1,1,2
2024-09-25,Germany,1,4837.63,4837.63,1,0,1
2024-09-25,France,1,3670.99,3670.99,1,0,1
2024-09-25,USA,1,1624.19,1624.19,1,0,1
2024-09-25,Canada,2,7072.5599999999995,3536.2799999999997,1,0,2
2023-06-13,Canada,2,2884.04,1442.02,2,0,2
2023-07-07,USA,1,2866.38,2866.38,1,0,1
2023-07-07,Canada,2,6219.02,3109.51,1,0,2
2023-03-17,USA,1,1667.09,1667.09,0,0,1
2023-03-17,UK,1,1575.83,1575.83,1,0,1
2023-03-17,France,1,4183.67,4183.67,1,0,1
2025-01-07,Germany,1,1413.17,1413.17,1,0,1
2025-01-07,Australia,1,1163.8,1163.8,1,0,1
2025-01-07,USA,3,9471.33,3157.11,2,0,3
2022-07-19,France,2,5987.4,2993.7,2,0,2
2022-07-19,USA,1,3157.78,3157.78,1,0,1
2022-07-19,UK,1,4170.09,4170.09,1,0,1
2022-01-03,Canada,1,3439.29,3439.29,1,0,1
2022-01-03,France,1,4560.89,4560.89,1,0,1
2022-01-03,USA,1,1455.44,1455.44,1,0,1
2022-07-30,UK,1,708.58,708.58,1,0,1
2022-07-30,France,1,3217.76,3217.76,1,0,1
2022-07-30,USA,1,2443.87,2443.87,1,0,1
2023-08-15,UK,1,1195.17,1195.17,1,0,1
2022-03-28,Australia,1,2442.49,2442.49,0,0,1
2022-03-28,USA,1,3007.94,3007.94,0,0,1
2022-03-28,Germany,1,2422.68,2422.68,1,0,1
2024-12-29,Australia,1,1276.89,1276.89,1,0,1
2024-12-29,USA,1,4918.04,4918.04,1,0,1
2024-12-29,Germany,1,4947.03,4947.03,1,0,1
2023-07-01,France,2,5827.4,2913.7,2,0,2
2023-07-01,USA,1,2711.3,2711.3,1,0,1
2025-02-13,USA,1,3379.04,3379.04,1,0,1
2025-02-13,Germany,1,3910.79,3910.79,0,1,1
2025-02-13,Japan,2,1369.3700000000001,684.68500000000006,2,0,2
2024-03-19,Japan,1,4464.79,4464.79,1,0,1
2024-03-19,UK,1,2150.79,2150.79,1,0,1
2022-12-14,Australia,1,2312.7,2312.7,0,0,1
2022-12-14,Canada,1,3314.88,3314.88,0,0,1
2022-12-14,USA,1,4080.89,4080.89,1,0,1
2023-10-13,Canada,1,516.92,516.92,1,0,1
2023-10-13,USA,2,7942.3600000000006,3971.1800000000003,2,0,2
2023-10-13,Australia,2,7390.22,3695.11,2,0,2
2023-10-12,Canada,1,3194.04,3194.04,1,0,1
2023-10-12,UK,1,2713.15,2713.15,1,0,1
2023-10-12,Japan,1,3357.82,3357.82,1,0,1
2024-01-11,Japan,1,2471.1,2471.1,1,0,1
2024-01-11,Australia,1,2749.06,2749.06,1,0,1
2024-01-11,Germany,1,1251.68,1251.68,1,0,1
2024-01-11,Canada,2,6730.45,3365.225,2,0,2
2023-10-14,Canada,1,206.87,206.87,1,0,1
2023-10-14,France,2,5817.8099999999995,2908.9049999999997,2,0,2
2023-03-11,Germany,2,3456.1800000000003,1728.0900000000001,1,1,2
2023-03-11,Japan,1,4153.08,4153.08,1,0,1
2023-03-11,Canada,1,3014.02,3014.02,0,1,1
2023-03-11,Australia,1,4625.78,4625.78,1,0,1
2023-03-11,France,1,755.24,755.24,0,0,1
2023-03-11,USA,1,1232.8,1232.8,1,0,1
2024-01-16,France,1,4562.27,4562.27,0,1,1
2024-01-16,UK,1,4203.83,4203.83,1,0,1
2024-01-16,USA,2,5504.18,2752.09,2,0,2
2022-11-30,Germany,1,4659.89,4659.89,1,0,1
2022-11-30,USA,1,4911.44,4911.44,1,0,1
2022-11-30,Japan,1,3081.48,3081.48,1,0,1
2022-11-30,France,2,5132.68,2566.34,1,0,2
2022-11-30,Australia,2,4540.62,2270.3099999999995,2,0,2
2024-12-27,France,2,9245.49,4622.745,0,2,2
2024-12-27,Canada,1,2081.61,2081.61,1,0,1
2023-08-10,UK,1,1736.66,1736.66,1,0,1
2023-08-10,Japan,2,5397.65,2698.825,1,1,2
2023-08-10,Germany,2,6258.29,3129.145,2,0,2
2023-08-10,USA,3,7942.51,2647.5033333333331,3,0,3
2023-11-26,UK,1,1956.32,1956.32,1,0,1
2023-11-26,France,1,4103.35,4103.35,1,0,1
2023-11-26,Canada,4,6568.9000000000005,1642.2250000000004,4,0,3
2023-11-26,Germany,2,4892.7599999999993,2446.38,2,0,2
2023-11-26,USA,2,3180.29,1590.145,0,1,2
2024-12-01,USA,1,673.82,673.82,1,0,1
2024-12-01,Germany,1,196.67,196.67,1,0,1
2024-12-01,Japan,1,4078.35,4078.35,1,0,1
2024-12-01,Australia,1,878.2,878.2,1,0,1
2024-12-01,France,1,3893.51,3893.51,0,0,1
2023-04-21,USA,1,1693.74,1693.74,1,0,1
2023-04-21,France,1,1029.83,1029.83,0,1,1
2022-01-24,Germany,1,2177.7,2177.7,1,0,1
2022-01-24,USA,1,2936.51,2936.51,0,1,1
2022-01-24,Australia,2,3590.01,1795.005,1,1,2
2022-01-24,Japan,2,4649.43,2324.715,1,1,2
2022-01-24,Canada,2,1966.5500000000002,983.27500000000009,2,0,2
2025-04-08,Japan,1,1224.23,1224.23,1,0,1
2025-04-08,Canada,1,2217.31,2217.31,0,1,1
2024-09-04,France,1,3629.83,3629.83,0,1,1
2024-09-04,Germany,2,7672.34,3836.17,2,0,2
2024-11-18,Australia,1,4734.05,4734.05,1,0,1
2024-11-18,France,1,2658.86,2658.86,1,0,1
2024-11-18,Japan,1,4877.96,4877.96,1,0,1
2024-11-18,Germany,1,1130.15,1130.15,1,0,1
2024-09-16,Germany,2,5248.6,2624.3,1,1,2
2024-09-16,USA,1,2811.65,2811.65,1,0,1
2022-07-14,UK,1,1092.9,1092.9,0,0,1
2022-07-14,Canada,1,1107,1107,1,0,1
2022-07-14,Australia,1,4815.3,4815.3,1,0,1
2023-05-16,USA,1,4548.06,4548.06,0,1,1
2023-05-16,Germany,1,4906.39,4906.39,0,1,1
2023-05-16,Australia,1,2753.8,2753.8,1,0,1
2023-04-22,Canada,1,4280.26,4280.26,1,0,1
2023-04-22,UK,1,3550.02,3550.02,1,0,1
2023-04-22,USA,1,4839.04,4839.04,1,0,1
2023-04-22,France,1,1691.9,1691.9,0,1,1
2025-02-08,Canada,3,8084.8600000000006,2694.9533333333329,3,0,3
2025-02-08,USA,3,7364.9699999999993,2454.99,3,0,3
2023-08-25,Japan,1,1148.84,1148.84,1,0,1
2023-08-25,USA,2,6323.34,3161.67,1,1,2
2023-08-25,UK,2,4057.44,2028.72,2,0,2
2023-08-25,Germany,3,7399.33,2466.4433333333332,3,0,3
2022-03-24,USA,1,1291.48,1291.48,0,0,1
2022-03-24,France,1,1642.92,1642.92,1,0,1
2022-03-03,Canada,1,4839.43,4839.43,1,0,1
2022-03-03,Japan,1,2901.78,2901.78,1,0,1
2022-03-03,France,2,5695.6,2847.8,1,0,2
2023-03-18,USA,1,4776.83,4776.83,0,0,1
2024-06-18,USA,1,3596.62,3596.62,1,0,1
2024-06-18,Germany,2,3763.46,1881.7300000000002,1,0,2
2024-06-18,France,2,6278.8,3139.4,2,0,2
2024-06-18,Australia,2,3396.59,1698.295,2,0,2
2022-03-27,Germany,1,4292.29,4292.29,1,0,1
2022-03-27,UK,1,4757.29,4757.29,1,0,1
2022-03-27,Australia,1,3517.24,3517.24,1,0,1
2022-03-27,USA,1,2815.11,2815.11,1,0,1
2022-03-26,France,1,3272.65,3272.65,1,0,1
2022-03-26,Canada,1,318.28,318.28,1,0,1
2022-03-26,Australia,1,2156.83,2156.83,1,0,1
2022-03-26,Germany,1,4649.07,4649.07,1,0,1
2022-02-17,Japan,1,1796.09,1796.09,1,0,1
2022-02-17,France,1,1052.65,1052.65,1,0,1
2023-04-20,USA,1,2610.3,2610.3,1,0,1
2023-04-20,Canada,1,144.77,144.77,1,0,1
2023-04-20,France,1,764.74,764.74,1,0,1
2023-04-20,Germany,2,5646.6,2823.3,1,1,2
2023-09-21,USA,1,3493.53,3493.53,0,1,1
2023-09-21,Australia,1,4885.03,4885.03,1,0,1
2023-09-21,Germany,2,1808.95,904.47500000000014,2,0,2
2023-01-29,Australia,1,633.39,633.39,1,0,1
2023-01-29,Germany,1,3185.73,3185.73,1,0,1
2022-08-22,Canada,1,665.16,665.16,0,1,1
2022-10-21,Japan,1,587.2,587.2,1,0,1
2022-10-21,Germany,1,880.21,880.21,1,0,1
2022-10-21,USA,1,791.31,791.31,1,0,1
2022-01-25,Canada,1,4843.53,4843.53,1,0,1
2022-01-25,UK,1,4667.64,4667.64,1,0,1
2022-01-25,USA,2,7860.74,3930.37,1,0,2
2024-01-12,Australia,1,3015.56,3015.56,1,0,1
2025-01-03,Canada,1,4467.92,4467.92,1,0,1
2025-01-03,Germany,1,1071.47,1071.47,1,0,1
2025-01-03,Japan,1,3170.94,3170.94,1,0,1
2025-01-03,USA,2,6621.5499999999993,3310.7749999999996,2,0,2
2022-08-14,USA,1,332.87,332.87,0,0,1
2023-09-20,USA,1,4740.07,4740.07,0,0,1
2023-09-20,UK,1,2547.44,2547.44,1,0,1
2023-02-26,Canada,1,3003.61,3003.61,1,0,1
2023-02-26,Australia,1,24.82,24.82,1,0,1
2023-02-26,France,1,4299.29,4299.29,0,0,1
2023-02-26,USA,1,1468.41,1468.41,0,1,1
2022-09-30,Canada,1,4409.51,4409.51,1,0,1
2022-10-19,UK,1,235.11,235.11,1,0,1
2022-10-19,Germany,2,5980.64,2990.32,2,0,2
2022-10-19,France,2,6522.93,3261.465,2,0,2
2022-08-27,Germany,2,5468.37,2734.185,0,1,2
2022-08-27,USA,2,4806.4,2403.2,2,0,2
2022-08-27,Australia,1,523.68,523.68,1,0,1
2022-08-27,France,1,3970.69,3970.69,1,0,1
2022-08-27,Canada,1,2558.47,2558.47,1,0,1
2022-08-27,Japan,1,1300.81,1300.81,0,0,1
2024-06-27,UK,1,2526.32,2526.32,0,0,1
2024-06-27,France,1,2190.65,2190.65,1,0,1
2024-06-27,Canada,1,2061.04,2061.04,1,0,1
2024-06-27,Germany,1,1697.11,1697.11,1,0,1
2023-04-26,Japan,3,6867.19,2289.063333333333,2,0,3
2023-04-26,France,1,3597.98,3597.98,1,0,1
2023-04-26,USA,1,2129.26,2129.26,1,0,1
2023-04-26,Canada,1,2062.51,2062.51,1,0,1
2023-04-26,UK,1,4899.78,4899.78,1,0,1
2023-07-09,Canada,2,4524.88,2262.44,2,0,2
2023-07-09,USA,1,1056.59,1056.59,0,0,1
2023-07-09,Australia,1,2591.6,2591.6,1,0,1
2024-05-24,France,3,5897.9499999999989,1965.9833333333331,2,1,3
2024-05-24,USA,1,3134.58,3134.58,1,0,1
2022-06-07,Australia,1,3567.09,3567.09,1,0,1
2022-06-07,Germany,1,2027.02,2027.02,1,0,1
2022-06-07,France,1,2346.49,2346.49,1,0,1
2024-07-20,USA,1,2394.6,2394.6,1,0,1
2024-07-20,Germany,1,3005.37,3005.37,1,0,1
2024-07-20,France,1,1499.09,1499.09,1,0,1
2025-03-22,Germany,1,3452.18,3452.18,1,0,1
2025-03-22,Australia,1,1923.85,1923.85,1,0,1
2025-03-22,USA,2,4682.5599999999995,2341.2799999999997,2,0,2
2025-04-09,Canada,1,1487.22,1487.22,1,0,1
2025-04-09,Germany,1,4288.2,4288.2,1,0,1
2024-05-26,USA,1,3389.78,3389.78,1,0,1
2024-05-26,Australia,1,1071.48,1071.48,1,0,1
2024-05-26,Canada,1,1231.88,1231.88,1,0,1
2023-09-24,UK,1,3864.86,3864.86,1,0,1
2023-09-24,France,1,1609.63,1609.63,0,0,1
2023-09-24,USA,1,1205.55,1205.55,0,1,1
2022-09-03,USA,1,337.31,337.31,1,0,1
2022-09-03,Japan,1,583.73,583.73,1,0,1
2022-09-03,UK,1,4974.19,4974.19,1,0,1
2023-08-14,Germany,1,4158.63,4158.63,1,0,1
2023-08-14,Canada,1,4319.12,4319.12,1,0,1
2023-08-14,Japan,1,3454.29,3454.29,1,0,1
2024-05-01,Germany,1,3681.23,3681.23,0,0,1
2024-05-01,USA,1,3597.18,3597.18,1,0,1
2024-05-01,France,1,1777.32,1777.32,1,0,1
2024-05-01,Japan,2,6934.09,3467.045,2,0,2
2024-02-27,Canada,1,2665.63,2665.63,1,0,1
2024-02-27,Japan,1,2160.56,2160.56,0,0,1
2024-11-22,UK,1,1276.15,1276.15,1,0,1
2024-11-22,Japan,2,5181.46,2590.73,2,0,2
2024-05-09,Japan,1,1578.26,1578.26,1,0,1
2024-05-09,USA,2,5571.57,2785.785,1,0,2
2024-05-09,France,3,9236.98,3078.9933333333333,1,2,3
2024-12-14,Australia,1,2331.98,2331.98,1,0,1
2024-12-14,Japan,1,3239.5,3239.5,1,0,1
2022-02-19,Germany,1,2623.07,2623.07,0,0,1
2022-02-19,Australia,1,406.78,406.78,1,0,1
2022-02-19,USA,1,4880.93,4880.93,1,0,1
2022-02-19,Canada,2,2548.79,1274.395,1,0,2
2024-11-17,Australia,1,2045.37,2045.37,1,0,1
2024-11-17,USA,1,800.36,800.36,1,0,1
2024-11-17,Canada,2,5401.65,2700.825,1,0,2
2024-11-17,UK,2,3701.79,1850.895,2,0,2
2024-11-17,Japan,3,11944.46,3981.4866666666667,3,0,3
2023-02-09,Canada,2,2731.0499999999997,1365.525,2,0,2
2023-02-09,UK,1,381.07,381.07,1,0,1
2023-09-22,Australia,1,4267.89,4267.89,1,0,1
2023-09-22,UK,1,110.02,110.02,1,0,1
2023-09-22,Japan,1,1958.27,1958.27,1,0,1
2023-09-22,Germany,1,917.92,917.92,1,0,1
2023-09-22,Canada,2,2752.05,1376.025,2,0,2
2022-03-02,France,2,7614.4800000000005,3807.2400000000002,1,0,2
2022-03-02,USA,1,250.6,250.6,1,0,1
2022-03-02,Australia,1,2728.62,2728.62,1,0,1
2024-12-26,Japan,1,558.63,558.63,1,0,1
2024-12-26,Germany,1,4765.42,4765.42,1,0,1
2022-06-02,Japan,1,3305.81,3305.81,1,0,1
2023-11-30,France,1,2233.77,2233.77,0,0,1
2023-11-30,UK,1,2562.55,2562.55,1,0,1
2023-10-21,Germany,2,1271.78,635.89,2,0,2
2023-10-21,Australia,1,2549.15,2549.15,1,0,1
2023-10-21,USA,1,3278.11,3278.11,1,0,1
2023-10-21,UK,1,4087.91,4087.91,1,0,1
2023-10-21,Canada,3,8179.15,2726.3833333333332,1,0,3
2024-12-06,Japan,2,5150.27,2575.135,2,0,2
2024-12-06,Germany,1,1914.83,1914.83,0,0,1
2024-12-06,USA,1,4099.05,4099.05,1,0,1
2024-12-06,Canada,1,4116.72,4116.72,1,0,1
2023-02-03,USA,1,2803.81,2803.81,1,0,1
2023-02-03,UK,1,4375.08,4375.08,0,0,1
2023-02-03,Canada,1,4423.93,4423.93,0,0,1
2024-01-15,Germany,1,3952.34,3952.34,0,0,1
2024-01-15,France,1,4182.53,4182.53,1,0,1
2024-01-15,Australia,2,5793.48,2896.74,1,1,2
2025-01-26,Japan,1,1839.98,1839.98,1,0,1
2025-01-26,UK,1,2388.79,2388.79,0,0,1
2025-01-26,France,1,3065.97,3065.97,0,1,1
2022-10-29,USA,1,4019.6,4019.6,1,0,1
2022-10-29,UK,1,4461.92,4461.92,1,0,1
2022-10-29,France,1,2060.58,2060.58,0,1,1
2022-10-29,Japan,2,2087.77,1043.885,0,1,2
2023-03-14,USA,1,1975.77,1975.77,1,0,1
2023-03-14,France,1,4791.04,4791.04,0,1,1
2024-08-03,Japan,2,1084.57,542.285,2,0,2
2024-08-03,UK,1,3014.11,3014.11,1,0,1
2024-08-03,Germany,1,2307.81,2307.81,0,0,1
2024-08-03,France,1,3127.23,3127.23,0,1,1
2023-03-10,Japan,2,3684.48,1842.24,2,0,2
2023-03-10,France,1,1089.79,1089.79,1,0,1
2022-08-24,Japan,2,3543.7400000000002,1771.8700000000001,1,0,2
2022-08-24,Germany,1,1070.83,1070.83,1,0,1
2022-10-06,Canada,1,975.96,975.96,1,0,1
2022-10-06,Germany,1,927.19,927.19,1,0,1
2022-10-06,Japan,1,775.96,775.96,1,0,1
2022-10-06,USA,2,2829.93,1414.965,1,1,2
2022-10-06,Australia,1,1494.14,1494.14,0,1,1
2025-01-24,Australia,2,6162.7000000000007,3081.3500000000004,1,1,2
2024-05-06,Japan,1,4259.22,4259.22,0,1,1
2024-05-06,USA,1,3123.58,3123.58,1,0,1
2024-05-06,Canada,2,5785.24,2892.62,1,1,2
2024-05-06,UK,3,5504.9900000000007,1834.9966666666669,1,1,3
2022-10-01,UK,1,3748.28,3748.28,1,0,1
2022-10-01,Japan,1,19.55,19.55,1,0,1
2022-10-01,Germany,2,4828,2414,2,0,2
2022-06-01,France,1,75.85,75.85,1,0,1
2022-06-01,Japan,1,2203.01,2203.01,1,0,1
2022-06-01,USA,1,488.72,488.72,1,0,1
2022-06-01,Canada,1,3242.61,3242.61,0,0,1
2022-01-04,Germany,1,2637.57,2637.57,1,0,1
2022-01-04,Japan,1,2157.4,2157.4,0,0,1
2023-11-25,Japan,2,4198.57,2099.285,1,1,2
2023-11-25,USA,1,3210.56,3210.56,1,0,1
2022-12-18,Japan,1,4359.25,4359.25,1,0,1
2022-12-18,USA,3,6224.8599999999988,2074.9533333333334,2,0,3
2022-12-18,Germany,2,4536.36,2268.18,2,0,2
2025-02-28,Canada,1,2482.35,2482.35,1,0,1
2025-02-28,USA,2,4326.9299999999994,2163.465,2,0,2
2025-02-28,Japan,2,4418.21,2209.105,2,0,2
2022-09-04,Germany,2,2237.15,1118.575,1,0,2
2022-09-04,Canada,1,1130.43,1130.43,0,0,1
2023-03-16,UK,1,882.08,882.08,0,1,1
2023-03-16,Germany,1,2908.35,2908.35,0,0,1
2024-12-22,Japan,1,2359.21,2359.21,0,1,1
2023-09-23,USA,1,2709.22,2709.22,0,1,1
2023-09-23,Japan,1,3031.7,3031.7,1,0,1
2022-08-23,Canada,1,1364.75,1364.75,0,1,1
2022-08-23,Japan,1,1991.67,1991.67,0,1,1
2022-08-23,USA,2,3018.25,1509.125,1,1,2
2022-08-23,Australia,2,5021.71,2510.855,1,0,2
2025-01-04,Japan,1,3174.41,3174.41,1,0,1
2022-08-26,Australia,2,7549.49,3774.745,1,0,2
2022-08-26,Canada,1,368.51,368.51,1,0,1
2024-05-25,Australia,1,527.39,527.39,0,0,1
2024-05-25,Canada,1,4768.03,4768.03,1,0,1
2024-05-25,France,1,462.2,462.2,1,0,1
2024-08-08,France,1,2713.13,2713.13,0,1,1
2024-08-08,Australia,1,1218.78,1218.78,1,0,1
2024-08-08,UK,1,1190.69,1190.69,1,0,1
2022-12-10,USA,1,3607.4,3607.4,1,0,1
2022-12-10,Australia,1,4350.96,4350.96,0,1,1
2022-12-10,Japan,2,6206.91,3103.455,2,0,2
2025-01-27,France,1,1094.39,1094.39,0,1,1
2022-01-02,Japan,2,5789.62,2894.81,2,0,2
2022-01-02,UK,1,3906.22,3906.22,1,0,1
2022-01-02,France,1,4400.97,4400.97,0,0,1
2022-06-09,Australia,1,4442.48,4442.48,1,0,1
2022-06-09,France,1,4606.43,4606.43,1,0,1
2022-04-19,Canada,1,793.91,793.91,1,0,1
2022-04-19,USA,1,3068.65,3068.65,1,0,1
2022-04-19,UK,1,488.25,488.25,1,0,1
2025-01-29,USA,1,3947.73,3947.73,0,1,1
2025-01-29,UK,1,3551.55,3551.55,0,0,1
2025-01-29,Australia,1,1132.09,1132.09,1,0,1
2025-01-29,France,3,8489.19,2829.73,3,0,3
2024-12-24,Germany,2,5986.67,2993.335,2,0,2
2024-02-23,France,1,4079.48,4079.48,0,0,1
2024-02-23,Australia,1,818.43,818.43,1,0,1
2024-02-23,Canada,1,3162.04,3162.04,1,0,1
2024-02-23,Japan,2,2637.91,1318.955,1,1,2
2022-09-11,UK,2,4626.26,2313.13,2,0,2
2022-09-11,USA,2,5991.87,2995.935,1,0,2
2023-05-30,Australia,2,4513.02,2256.51,2,0,2
2023-05-30,France,1,3410.44,3410.44,1,0,1
2024-02-21,USA,1,4067.84,4067.84,0,0,1
2024-02-21,Japan,2,5686.88,2843.44,0,0,2
2024-02-21,Canada,1,332.66,332.66,0,1,1
2024-02-21,France,1,1875.12,1875.12,1,0,1
2024-02-21,UK,1,1980.64,1980.64,1,0,1
2023-08-16,USA,3,7365.04,2455.0133333333333,1,1,3
2023-08-16,Canada,2,2996.85,1498.425,1,1,2
2023-08-16,Japan,2,5426.09,2713.045,2,0,2
2023-08-16,Germany,3,7070.59,2356.8633333333337,3,0,3
2024-01-02,UK,1,1101.89,1101.89,0,1,1
2024-01-02,Japan,2,8056.4800000000005,4028.2400000000002,2,0,2
2023-01-03,Australia,1,4596.78,4596.78,1,0,1
2023-01-03,France,1,2093.15,2093.15,0,1,1
2023-01-03,Germany,1,3034.71,3034.71,0,1,1
2022-07-17,France,3,11281.420000000002,3760.4733333333338,1,0,3
2022-07-17,UK,1,829.36,829.36,1,0,1
2022-07-17,Canada,1,2434.47,2434.47,1,0,1
2022-07-17,USA,1,2603.36,2603.36,1,0,1
2022-07-17,Germany,1,2025.81,2025.81,1,0,1
2022-07-13,Canada,1,4452.86,4452.86,1,0,1
2022-07-13,Japan,2,5578.49,2789.245,2,0,2
2022-07-13,France,2,8181.63,4090.815,2,0,2
2024-09-19,Australia,1,4187.59,4187.59,0,1,1
2023-11-08,UK,2,5523.5599999999995,2761.78,2,0,2
2023-11-08,Japan,2,6820.4400000000005,3410.2200000000003,2,0,2
2023-11-08,USA,1,799.54,799.54,1,0,1
2023-11-08,Canada,1,4892.73,4892.73,1,0,1
2022-08-28,USA,1,2682.08,2682.08,1,0,1
2022-08-28,France,1,1541.34,1541.34,1,0,1
2022-08-28,Australia,1,3438.11,3438.11,1,0,1
2023-08-17,Canada,2,1694.74,847.37,2,0,2
2023-08-17,Germany,1,3469.52,3469.52,1,0,1
2023-08-17,Japan,1,1104.54,1104.54,0,0,1
2023-08-17,USA,1,2627.45,2627.45,1,0,1
2023-08-17,France,1,4957.31,4957.31,1,0,1
2024-11-03,France,1,4216.53,4216.53,1,0,1
2024-11-03,Australia,1,429.02,429.02,0,0,1
2025-02-07,Japan,1,3870.04,3870.04,0,0,1
2025-02-07,UK,1,3523.47,3523.47,1,0,1
2025-02-07,USA,1,690.39,690.39,1,0,1
2025-02-07,Canada,2,3124.77,1562.385,2,0,2
2025-02-07,France,4,10393.79,2598.4475,3,0,4
2024-09-18,France,2,4790.67,2395.335,2,0,2
2024-09-18,Japan,1,3109.71,3109.71,1,0,1
2023-10-19,Japan,2,7838.65,3919.325,2,0,2
2023-10-19,Canada,1,2942.04,2942.04,1,0,1
2025-03-24,USA,2,1581.3200000000002,790.66000000000008,2,0,2
2025-03-24,Germany,3,8730.87,2910.2900000000004,2,1,3
2024-05-27,Australia,1,1820.5,1820.5,1,0,1
2024-05-27,Canada,2,4067.52,2033.76,2,0,2
2024-05-27,USA,3,6093.93,2031.3100000000002,2,0,3
2024-05-27,Germany,3,3740.68,1246.8933333333332,2,1,3
2023-04-25,UK,1,1185.01,1185.01,0,1,1
2023-04-25,Canada,1,3245.23,3245.23,1,0,1
2023-02-06,France,1,4975.25,4975.25,1,0,1
2023-02-06,USA,1,4377.31,4377.31,1,0,1
2023-02-06,Canada,2,6091,3045.5,1,0,2
2023-03-13,Australia,1,404.78,404.78,1,0,1
2023-03-13,UK,1,286.24,286.24,1,0,1
2023-03-13,Germany,1,609.07,609.07,1,0,1
2023-03-13,USA,1,3615.78,3615.78,1,0,1
2023-03-13,Japan,2,5177.25,2588.625,2,0,2
2025-01-23,USA,1,2864.29,2864.29,1,0,1
2025-01-23,Australia,1,4393.06,4393.06,1,0,1
2025-01-23,Germany,1,4930.03,4930.03,1,0,1
2025-01-23,France,1,4831.98,4831.98,1,0,1
2023-11-22,Canada,2,4862.35,2431.175,2,0,2
2023-11-22,Germany,1,3060.51,3060.51,1,0,1
2023-11-22,UK,1,3070.19,3070.19,1,0,1
2025-04-06,USA,1,926.19,926.19,1,0,1
2024-11-19,Australia,1,105.41,105.41,0,0,1
2024-08-09,Germany,1,452.68,452.68,1,0,1
2024-08-09,USA,1,2175.21,2175.21,1,0,1
2023-11-05,Australia,1,3761.72,3761.72,1,0,1
2023-04-09,USA,1,183.67,183.67,0,1,1
2024-12-28,Canada,1,1736.07,1736.07,1,0,1
2024-12-28,Germany,1,1212.03,1212.03,1,0,1
2024-12-28,USA,1,4809.06,4809.06,1,0,1
2024-12-28,France,1,4237.59,4237.59,1,0,1
2022-07-15,USA,1,4838.37,4838.37,0,1,1
2022-07-15,UK,1,4490.89,4490.89,0,0,1
2022-07-15,Australia,1,2634.23,2634.23,1,0,1
2022-07-15,Canada,2,6833.55,3416.775,2,0,2
2023-11-27,Germany,1,4423.82,4423.82,1,0,1
2023-11-27,France,1,284.8,284.8,1,0,1
2023-11-27,USA,1,4101.17,4101.17,1,0,1
2023-09-06,UK,1,3598.28,3598.28,1,0,1
2023-09-06,Canada,1,2790.09,2790.09,1,0,1
2023-09-06,Australia,1,4970.42,4970.42,1,0,1
2023-09-06,Germany,2,4954.71,2477.3550000000005,2,0,2
2023-09-06,Japan,2,3744.3900000000003,1872.1950000000002,2,0,2
2022-01-06,Australia,1,4455.53,4455.53,0,1,1
2022-01-06,Canada,1,3169.56,3169.56,0,0,1
2022-01-06,Japan,2,9005.2599999999984,4502.6299999999992,1,0,2
2022-08-25,Germany,1,2844.47,2844.47,1,0,1
2022-08-25,Canada,3,8099.1,2699.7000000000003,3,0,3
2024-12-25,France,1,609.76,609.76,1,0,1
2024-12-25,Canada,1,3166.86,3166.86,0,0,1
2024-12-25,Germany,2,6951.8,3475.9,0,1,2
2024-03-24,USA,2,6373.95,3186.975,2,0,2
2024-03-24,France,1,2481.91,2481.91,1,0,1
2023-07-05,Canada,1,2377.8,2377.8,1,0,1
2024-04-19,France,1,2240.62,2240.62,1,0,1
2024-04-19,Japan,2,6065.3700000000008,3032.6850000000004,2,0,2
2022-06-03,Japan,1,3319.01,3319.01,0,1,1
2022-06-03,Canada,1,4699.92,4699.92,0,0,1
2022-06-03,Germany,1,2692.78,2692.78,1,0,1
2022-06-03,USA,1,2439.48,2439.48,1,0,1
2022-06-03,France,3,6610.75,2203.583333333333,3,0,3
2023-08-12,USA,1,4598.78,4598.78,1,0,1
2023-08-12,Australia,2,2939.52,1469.76,1,1,2
2023-08-12,UK,2,3883.42,1941.71,2,0,2
